,postal_code,ctr,Estimate!!SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females),Estimate!!RACE!!Total population,Estimate!!RACE!!Total population!!Two or more races,Estimate!!RACE!!Total population!!One race!!Black or African American,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping,Estimate!!RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping,Estimate!!RACE!!Total population!!One race!!Asian,Estimate!!RACE!!Total population!!One race!!Asian!!Chinese,Estimate!!RACE!!Total population!!One race!!Asian!!Filipino,Estimate!!RACE!!Total population!!One race!!Asian!!Japanese,Estimate!!RACE!!Total population!!One race!!Asian!!Korean,Estimate!!RACE!!Total population!!One race!!Asian!!Vietnamese,Estimate!!RACE!!Total population!!One race!!Asian!!Other Asian,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan,Estimate!!RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander,Estimate!!RACE!!Total population!!One race!!Some other race,Estimate!!RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native,Estimate!!RACE!!Total population!!Two or more races!!White and Asian,Estimate!!RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native,Estimate!!Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native,Estimate!!Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone,Estimate!!HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race,Estimate!!SEX AND AGE!!Total population!!Sex ratio (males per 100 females),Estimate!!SEX AND AGE!!Total population!!15 to 19 years,Estimate!!SEX AND AGE!!Total population!!20 to 24 years,Estimate!!SEX AND AGE!!Total population!!Median age (years)
574,49065.0,0.00038517164192352927,79.1,6608.0,335.0,76.0,16.0,3.0,0.0,2.0,14.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,104.0,8.0,0.0,122.0,0.0,0.0,0.0,29.0,11.0,0.0,98.6,376.0,506.0,41.6
575,49066.0,0.002572564047973884,103.7,648.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,88.4,64.0,33.0,38.9
576,49067.0,0.0007756657802201269,81.9,4362.0,52.0,25.0,3.0,0.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,26.0,18.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,99.5,284.0,278.0,45.5
577,49068.0,0.0009432774127987844,70.6,14804.0,151.0,66.0,5.0,0.0,0.0,2.0,112.0,56.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,10.0,0.0,34.0,0.0,42.0,11.0,56.0,0.0,0.0,95.3,742.0,817.0,43.9
578,49070.0,0.002469504019191682,76.9,2609.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,108.2,169.0,175.0,40.3
579,49071.0,0.0011845596107311386,100.0,9921.0,416.0,100.0,6.0,0.0,0.0,0.0,222.0,11.0,72.0,5.0,34.0,59.0,6.0,0.0,0.0,0.0,0.0,0.0,73.0,104.0,38.0,0.0,110.0,71.0,3.0,0.0,203.0,4.0,0.0,90.4,744.0,411.0,40.3
580,49072.0,0.0015256436841120451,89.3,3061.0,25.0,29.0,13.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,19.0,0.0,0.0,0.0,18.0,0.0,0.0,111.4,212.0,239.0,42.8
581,49073.0,0.0016244683706364965,102.8,5049.0,122.0,5.0,16.0,0.0,0.0,2.0,10.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,93.0,0.0,0.0,112.0,7.0,8.0,0.0,0.0,14.0,9.0,104.9,319.0,255.0,42.9
582,49074.0,0.00379483412902436,10.5,135.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,3.0,74.5
583,49075.0,0.004824561403508771,15.4,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.3,11.0,11.0,21.4
584,49076.0,0.0019140775197061765,90.6,4740.0,69.0,138.0,3.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,38.0,0.0,0.0,41.0,0.0,30.0,0.0,0.0,10.0,0.0,106.9,764.0,380.0,32.9
585,49077.0,4.224043254202921e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,49078.0,0.0015072921912976105,70.3,9236.0,276.0,32.0,136.0,0.0,0.0,0.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,172.0,0.0,0.0,375.0,0.0,124.0,0.0,0.0,0.0,0.0,88.5,661.0,442.0,41.4
587,49079.0,0.0011981821505699275,92.9,13024.0,272.0,54.0,59.0,3.0,0.0,0.0,86.0,0.0,21.0,6.0,32.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,247.0,111.0,0.0,0.0,216.0,6.0,43.0,0.0,18.0,10.0,3.0,97.0,856.0,710.0,41.7
588,49080.0,0.0014343335822234007,70.2,16214.0,578.0,98.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,129.0,82.0,15.0,458.0,265.0,8.0,0.0,76.0,19.0,7.0,91.4,1037.0,809.0,40.9
589,49082.0,0.0024372651158139553,84.9,5854.0,54.0,15.0,8.0,0.0,0.0,0.0,14.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,17.0,0.0,45.0,0.0,16.0,0.0,2.0,103.6,400.0,232.0,42.5
590,49083.0,0.0010324036965454189,91.0,7913.0,135.0,32.0,0.0,0.0,0.0,0.0,120.0,28.0,0.0,50.0,42.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,24.0,0.0,37.0,0.0,30.0,36.0,0.0,0.0,42.0,0.0,0.0,100.7,651.0,444.0,42.3
591,49084.0,0.0,0.0,41.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,28.3
592,49085.0,0.0012125093091458316,79.3,23716.0,491.0,511.0,132.0,0.0,0.0,0.0,1244.0,125.0,125.0,0.0,23.0,50.0,166.0,2.0,0.0,0.0,2.0,0.0,176.0,81.0,191.0,0.0,240.0,8.0,6.0,6.0,159.0,79.0,7.0,102.1,1306.0,1155.0,44.7
593,49087.0,0.0008763716111881868,85.4,6340.0,233.0,21.0,11.0,0.0,0.0,0.0,26.0,12.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,186.0,0.0,0.0,226.0,0.0,6.0,0.0,33.0,0.0,0.0,101.9,489.0,452.0,40.2
594,49088.0,0.0007865100850089936,86.3,3656.0,140.0,34.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,74.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,194.0,322.0,41.8
595,49089.0,0.0012069350983714814,79.1,1770.0,27.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,0.0,31.0,0.0,2.0,0.0,0.0,0.0,1.0,103.4,123.0,117.0,45.1
596,49090.0,0.0011330692224048903,80.0,14267.0,536.0,940.0,37.0,0.0,0.0,0.0,99.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,65.0,78.0,44.0,151.0,0.0,90.0,45.0,44.0,92.0,0.0,97.0,764.0,696.0,46.8
597,49091.0,0.0013418921911321855,76.2,19857.0,481.0,122.0,116.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,11.0,0.0,6.0,24.0,24.0,0.0,0.0,0.0,1255.0,123.0,33.0,0.0,264.0,31.0,84.0,124.0,7.0,0.0,0.0,97.5,1439.0,1249.0,38.8
598,49092.0,0.0013362332063141034,73.0,1960.0,52.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,0.0,57.0,0.0,14.0,0.0,6.0,0.0,4.0,94.1,126.0,89.0,42.7
599,49093.0,0.0013962927022521266,79.6,18381.0,941.0,1054.0,60.0,0.0,0.0,0.0,187.0,61.0,0.0,5.0,3.0,0.0,5.0,6.0,0.0,6.0,0.0,0.0,269.0,116.0,242.0,0.0,284.0,6.0,70.0,0.0,29.0,0.0,14.0,94.5,1100.0,1005.0,38.9
600,49094.0,0.0007599815039869341,83.2,4088.0,50.0,1.0,10.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,5.0,0.0,22.0,0.0,0.0,5.0,30.0,0.0,0.0,94.0,243.0,288.0,43.1
601,49095.0,0.0007010325692318629,140.4,2146.0,131.0,175.0,1.0,0.0,0.0,0.0,51.0,0.0,3.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,96.3,138.0,88.0,43.0
602,49096.0,0.000786480581988764,100.0,3327.0,103.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,11.0,33.0,0.0,5.0,64.0,14.0,8.0,2.0,18.0,0.0,16.0,108.3,159.0,160.0,37.8
603,49097.0,0.0007293515462074727,101.6,11124.0,203.0,26.0,27.0,7.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,120.0,54.0,0.0,147.0,0.0,33.0,0.0,119.0,0.0,2.0,102.6,577.0,623.0,40.4
604,49098.0,0.0016367171506741587,76.7,5944.0,246.0,40.0,32.0,8.0,0.0,0.0,26.0,0.0,6.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,133.0,93.0,55.0,0.0,125.0,0.0,0.0,0.0,35.0,0.0,0.0,88.5,409.0,316.0,39.2
605,49099.0,0.0010857298645348828,90.9,5477.0,74.0,3.0,15.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,62.0,0.0,0.0,77.0,0.0,0.0,0.0,9.0,0.0,3.0,96.1,304.0,406.0,43.5
606,49101.0,0.00038311043708849006,81.0,3025.0,81.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,11.0,0.0,0.0,11.0,0.0,1.0,0.0,16.0,0.0,0.0,92.8,158.0,120.0,43.5
607,49102.0,0.0010472568903068052,63.7,1699.0,71.0,73.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,10.0,35.0,0.0,0.0,0.0,28.0,0.0,0.0,106.7,106.0,90.0,38.3
608,49103.0,0.0012623841715950095,73.3,10612.0,405.0,1923.0,90.0,0.0,0.0,0.0,777.0,135.0,76.0,11.0,314.0,0.0,155.0,15.0,0.0,0.0,12.0,3.0,239.0,38.0,141.0,0.0,155.0,21.0,108.0,19.0,761.0,78.0,26.0,104.2,498.0,1022.0,38.6
609,49104.0,0.0023625559830963826,0.0,740.0,65.0,235.0,0.0,0.0,0.0,0.0,112.0,6.0,19.0,6.0,54.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,52.0,0.0,35.0,75.4,298.0,442.0,20.3
610,49106.0,0.0012998489390143124,99.3,4913.0,59.0,79.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,39.0,0.0,30.0,6.0,11.0,0.0,0.0,93.3,253.0,198.0,51.4
611,49107.0,0.001029655826730223,82.7,10340.0,423.0,875.0,106.0,9.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,58.0,50.0,0.0,180.0,70.0,106.0,0.0,13.0,0.0,0.0,94.5,706.0,463.0,43.2
612,49111.0,0.001065632615827378,86.1,3613.0,121.0,128.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,38.0,0.0,0.0,50.0,13.0,0.0,0.0,73.0,0.0,0.0,113.9,232.0,125.0,46.0
613,49112.0,0.0009121967262730046,73.0,9967.0,340.0,63.0,19.0,3.0,0.0,0.0,140.0,17.0,56.0,0.0,7.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,19.0,137.0,14.0,0.0,156.0,0.0,15.0,0.0,58.0,6.0,28.0,99.7,594.0,558.0,43.2
614,49113.0,0.0009077929844327083,79.3,1810.0,34.0,9.0,5.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,109.7,89.0,88.0,46.9
615,49115.0,0.0004168138696714499,87.5,460.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.5,0.0,13.0,68.4
616,49116.0,0.00032325055988003277,160.4,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.7,0.0,0.0,68.2
617,49117.0,0.0009068920674545906,64.2,3607.0,14.0,38.0,0.0,0.0,0.0,0.0,95.0,59.0,10.0,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,6.0,4.0,0.0,6.0,4.0,7.0,4.0,1.0,0.0,0.0,88.0,200.0,104.0,55.7
618,49119.0,0.0016059209607596702,180.0,209.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,0.0,0.0,31.4
619,49120.0,0.0011140383587432464,82.6,36490.0,1240.0,2540.0,160.0,0.0,0.0,0.0,255.0,34.0,30.0,13.0,83.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,255.0,157.0,106.0,0.0,387.0,56.0,168.0,19.0,438.0,31.0,37.0,95.2,2231.0,2475.0,41.2
620,49125.0,0.0012985445345240442,63.8,2275.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,131.0,112.0,56.1
621,49126.0,0.00019091574721154993,77.6,1055.0,14.0,43.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,87.7,79.0,51.0,49.1
622,49127.0,0.0012541516716667671,87.6,10968.0,187.0,292.0,10.0,0.0,0.0,0.0,347.0,48.0,29.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,74.0,19.0,20.0,116.0,0.0,6.0,0.0,51.0,0.0,0.0,92.7,542.0,452.0,41.7
623,49128.0,0.0008131312541438475,115.0,3370.0,50.0,16.0,10.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,0.0,33.0,0.0,6.0,4.0,16.0,0.0,0.0,103.3,194.0,269.0,45.9
624,49129.0,0.002011643571034072,91.2,628.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,148.2,34.0,0.0,56.2
625,49130.0,0.000932954028537036,137.5,1665.0,0.0,0.0,5.0,0.0,0.0,0.0,38.0,10.0,0.0,0.0,9.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,21.0,64.0,46.0
626,49201.0,0.0012189980402167115,95.4,45817.0,1214.0,4582.0,332.0,15.0,0.0,0.0,490.0,84.0,138.0,14.0,96.0,25.0,10.0,8.0,8.0,0.0,0.0,0.0,270.0,160.0,20.0,58.0,642.0,42.0,247.0,0.0,159.0,43.0,88.0,140.0,2836.0,3575.0,40.8
627,49202.0,0.0008443861696436797,54.3,19058.0,786.0,2034.0,55.0,0.0,0.0,0.0,286.0,53.0,32.0,0.0,7.0,107.0,5.0,0.0,0.0,0.0,0.0,0.0,166.0,112.0,58.0,1.0,217.0,0.0,111.0,0.0,65.0,0.0,0.0,82.7,1161.0,1476.0,37.7
628,49203.0,0.001051287213287538,75.7,38659.0,1427.0,5362.0,68.0,10.0,0.0,15.0,301.0,146.0,20.0,14.0,0.0,0.0,81.0,25.0,15.0,0.0,0.0,10.0,274.0,70.0,81.0,40.0,256.0,121.0,82.0,60.0,179.0,50.0,25.0,90.5,2467.0,2080.0,36.8
629,49204.0,3.6600326319565406e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,49220.0,0.0005526603840373186,147.8,2412.0,41.0,10.0,24.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,38.0,6.0,17.0,0.0,0.0,0.0,0.0,108.8,184.0,91.0,46.5
631,49221.0,0.0011735612814027894,64.8,40615.0,1200.0,2283.0,194.0,42.0,0.0,0.0,125.0,23.0,36.0,7.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.0,328.0,178.0,19.0,658.0,0.0,683.0,12.0,544.0,99.0,57.0,106.2,2931.0,3672.0,37.6
632,49224.0,0.0010371209653584892,80.0,14103.0,476.0,2884.0,64.0,5.0,0.0,0.0,54.0,19.0,19.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,50.0,7.0,17.0,162.0,14.0,133.0,0.0,110.0,0.0,9.0,93.3,1579.0,1173.0,35.4
633,49227.0,0.0012022531032428558,71.6,1131.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.3,72.0,61.0,48.1
634,49228.0,0.0006888148642694049,78.5,5253.0,101.0,24.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.0,4.0,0.0,74.0,0.0,1.0,0.0,39.0,0.0,0.0,104.2,309.0,322.0,40.6
635,49229.0,0.0009600952555702661,96.4,3373.0,63.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,14.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,4.0,91.3,298.0,226.0,42.1
636,49230.0,0.0012635999478828358,97.1,10259.0,140.0,173.0,21.0,0.0,0.0,0.0,86.0,42.0,0.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,50.0,0.0,47.0,0.0,76.0,0.0,34.0,0.0,0.0,101.0,498.0,338.0,51.6
637,49232.0,0.0007322200108974176,102.3,2557.0,20.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,4.0,0.0,17.0,0.0,6.0,0.0,3.0,0.0,0.0,102.8,139.0,132.0,41.6
638,49233.0,0.0012721361125477405,87.6,2439.0,14.0,18.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,17.0,0.0,0.0,0.0,26.0,0.0,0.0,101.4,126.0,142.0,54.2
639,49234.0,0.00034019751140718297,86.0,2850.0,40.0,7.0,7.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,97.4,139.0,116.0,51.6
640,49235.0,0.00028602855256129584,85.4,2090.0,99.0,9.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,6.0,0.0,60.0,0.0,36.0,0.0,7.0,0.0,0.0,96.6,178.0,134.0,42.5
641,49236.0,0.0007004201693271523,89.6,4672.0,109.0,80.0,18.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,3.0,0.0,8.0,61.0,16.0,0.0,82.0,3.0,8.0,9.0,32.0,0.0,10.0,113.8,389.0,201.0,44.7
642,49237.0,0.0012361630763289256,104.4,3010.0,28.0,102.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,20.0,0.0,0.0,103.2,197.0,169.0,42.4
643,49238.0,0.000760049028532474,81.2,1648.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,123.0,111.0,41.4
644,49240.0,0.0007909961835010636,108.5,9534.0,80.0,18.0,18.0,0.0,0.0,0.0,119.0,78.0,10.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,49.0,16.0,0.0,71.0,0.0,6.0,4.0,86.0,0.0,0.0,114.2,476.0,650.0,44.8
645,49241.0,0.0006827863915362063,69.0,2486.0,18.0,18.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,16.0,0.0,0.0,32.0,0.0,0.0,0.0,5.0,38.0,0.0,87.3,174.0,133.0,44.4
646,49242.0,0.0011869474103524983,66.3,14941.0,241.0,158.0,6.0,0.0,0.0,0.0,101.0,28.0,15.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,90.0,72.0,0.0,96.0,0.0,3.0,8.0,83.0,7.0,5.0,87.6,1352.0,1558.0,37.5
647,49245.0,0.0018455551233502213,94.6,4781.0,118.0,15.0,31.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,31.0,0.0,63.0,0.0,8.0,0.0,26.0,0.0,0.0,94.8,317.0,229.0,38.5
648,49246.0,0.0005931907659057653,72.0,3342.0,3.0,0.0,109.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,105.7,399.0,137.0,43.9
649,49247.0,0.0011463917388248289,87.0,5621.0,138.0,4.0,11.0,11.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,81.0,3.0,0.0,111.0,5.0,2.0,0.0,10.0,9.0,12.0,91.5,345.0,259.0,43.4
650,49248.0,0.0010476806306098248,129.9,783.0,0.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,108.8,59.0,33.0,43.5
651,49249.0,0.0006079283825672987,124.6,3758.0,48.0,20.0,12.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,21.0,0.0,39.0,0.0,34.0,0.0,0.0,0.0,0.0,113.8,299.0,97.0,47.0
652,49250.0,0.0010436090681780383,85.2,6252.0,132.0,69.0,97.0,7.0,35.0,0.0,33.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,76.0,0.0,0.0,183.0,0.0,6.0,0.0,0.0,0.0,0.0,103.0,489.0,319.0,42.0
653,49251.0,0.0010526818643474723,101.4,6172.0,163.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,38.0,48.0,36.0,0.0,57.0,3.0,0.0,5.0,44.0,38.0,5.0,95.1,345.0,340.0,42.1
